Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label,Year,Month,Month_Name,DayOfWeek,Hour,Shift
2024-06-04 17:00:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,77.30339168437507,Low,20.33008841702211,61,33.92,1,Unavailable,Highway,Minor,57.43076868157012,45.60985139400153,9.86,74.85622381106177,None,Human,Drone Only,2024,6,Jun,Tuesday,17,Evening (14:00-22:00)
2020-09-30 08:50:00,Low,Cardiac Arrest,Suburban,Low,Clear,Unavailable,Available,76.96629400802162,High,16.898115788091694,10,26.24,1,Unavailable,Highway,Minor,71.3008420045902,46.23126668631551,2.29,91.59631615427936,None,Human,Drone Only,2020,9,Sep,Wednesday,8,Day (06:00-14:00)
2019-10-15 11:10:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,63.42560311285538,Low,5.766965457304034,44,24.52,3,Unavailable,Local Road,Major,58.76016102917111,39.98507422054435,7.8,63.05027111366484,Moderate,Human,Ambulance Only,2019,10,Oct,Tuesday,11,Day (06:00-14:00)
2022-03-24 03:00:00,Low,Accident,Urban,Low,Rainy,Available,Available,100.0,High,5.0,58,24.03,2,Unavailable,Local Road,Minor,48.59832908146615,45.670596482197006,8.6,54.17952680495148,None,Human,Drone Only,2022,3,Mar,Thursday,3,Overnight (22:00-06:00)
2018-02-08 07:40:00,Medium,Cardiac Arrest,Urban,Moderate,Rainy,Available,Available,60.99296455135037,Low,10.1110353969025,69,2.35,1,Unavailable,Highway,Minor,52.40708164428474,48.67215856523727,4.5,61.66147361175253,None,Human,Ambulance Only,2018,2,Feb,Thursday,7,Day (06:00-14:00)
2019-12-01 17:50:00,Low,Other,Rural,Low,Stormy,Available,Available,83.31688193138538,Low,16.070173651836793,67,31.93,2,Unavailable,Highway,Minor,64.43304683365254,46.66499573999037,1.31,57.42728704474524,Moderate,AI,Drone Only,2019,12,Dec,Sunday,17,Evening (14:00-22:00)
2018-10-04 07:00:00,Medium,Other,Suburban,High,Clear,Available,Available,74.10465415594483,Low,12.928006511169144,22,33.58,1,Available,Highway,Minor,73.81820540680752,41.08480104906369,9.47,65.85207283822163,None,Human,Ambulance Only,2018,10,Oct,Thursday,7,Day (06:00-14:00)
2023-03-23 09:40:00,Low,Accident,Suburban,Low,Clear,Available,Available,81.55425853499541,Medium,15.146468159131503,68,25.8,1,Unavailable,Highway,Minor,55.6256671451369,25.20573368578061,6.95,59.251234775921446,Severe,Human,Drone Only,2023,3,Mar,Thursday,9,Day (06:00-14:00)
2022-01-26 19:10:00,Medium,Other,Rural,Low,Clear,Available,Available,84.12319402281764,Medium,19.003400461473944,24,17.15,1,Available,Highway,Minor,71.26120436880454,39.86453280569107,7.49,100.0,None,AI,Drone Only,2022,1,Jan,Wednesday,19,Evening (14:00-22:00)
2019-12-03 17:30:00,Medium,Cardiac Arrest,Urban,Low,Clear,Available,Available,69.31126421110388,High,13.8318119488655,92,34.79,2,Unavailable,Highway,Minor,51.14310693176563,37.729663677894656,9.72,54.56684808124876,None,Human,Drone Only,2019,12,Dec,Tuesday,17,Evening (14:00-22:00)
2023-05-21 00:30:00,Low,Cardiac Arrest,Rural,Low,Clear,Available,Available,95.47588056855128,Low,13.88112539493317,97,42.51,1,Unavailable,Local Road,Minor,38.300023984236894,48.70352194491901,4.1,45.62007119820383,None,Human,Ambulance Only,2023,5,May,Sunday,0,Overnight (22:00-06:00)
2022-11-21 02:10:00,High,Accident,Urban,Low,Clear,Available,Available,90.8226028382009,Medium,18.119818845336376,68,49.37,3,Unavailable,Highway,Minor,55.609043825889,35.186764527777655,2.82,54.345459684144046,Severe,AI,Drone Only,2022,11,Nov,Monday,2,Overnight (22:00-06:00)
2022-12-01 07:40:00,Low,Accident,Urban,Moderate,Clear,Available,Available,79.02799115840969,Low,9.327340986801442,78,8.73,1,Available,Highway,Critical,72.77806979441553,44.10410758480008,1.27,51.11443035581796,Moderate,Human,Ambulance Only,2022,12,Dec,Thursday,7,Day (06:00-14:00)
2023-10-23 12:40:00,Medium,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,96.8168835953308,Low,30.0,53,28.06,1,Unavailable,Unpaved Road,Major,57.83141332584336,36.25453579921573,1.77,82.2338922463378,Moderate,Human,Ambulance Only,2023,10,Oct,Monday,12,Day (06:00-14:00)
2019-04-13 10:30:00,Low,Accident,Suburban,Moderate,Stormy,Available,Available,61.99182194765446,Low,5.561657482088743,21,30.9,3,Unavailable,Unpaved Road,Minor,61.9908292926162,37.08954044871568,6.2,46.374055752440285,None,Human,Drone Only,2019,4,Apr,Saturday,10,Day (06:00-14:00)
2021-10-04 02:00:00,Medium,Other,Urban,Moderate,Clear,Available,Available,72.57768227170004,Low,17.509535426011738,47,7.07,2,Unavailable,Highway,Minor,52.89275721463971,42.27011673413299,4.69,89.30683143605877,None,Human,Drone Only,2021,10,Oct,Monday,2,Overnight (22:00-06:00)
2018-08-10 16:00:00,High,Other,Urban,Moderate,Clear,Available,Unavailable,52.912451822564336,Medium,18.204481554518928,99,36.79,2,Unavailable,Local Road,Critical,57.52228229137379,46.87789319710062,2.45,75.6357650117545,Moderate,Human,Ambulance Only,2018,8,Aug,Friday,16,Evening (14:00-22:00)
2021-07-26 00:50:00,High,Other,Urban,Low,Clear,Available,Available,75.71536604049514,Low,17.822461812745072,54,39.71,1,Unavailable,Highway,Minor,66.75442417528478,36.93837794323752,5.17,71.47410382292823,None,AI,Drone Only,2021,7,Jul,Monday,0,Overnight (22:00-06:00)
2022-07-05 02:40:00,Low,Fire,Urban,Low,Clear,Available,Available,81.6650789937803,Low,10.688389638115744,42,32.64,2,Available,Highway,Minor,55.8522403682114,28.101235719358435,7.6,79.64040954769405,Moderate,Human,Ambulance Only,2022,7,Jul,Tuesday,2,Overnight (22:00-06:00)
2021-06-13 18:10:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,78.23510884664854,Low,14.13255097431282,94,19.94,1,Available,Highway,Minor,63.89430719335018,33.270581761369975,4.94,73.30008109532506,Moderate,AI,Drone Only,2021,6,Jun,Sunday,18,Evening (14:00-22:00)
2023-06-07 07:40:00,Low,Fire,Urban,Moderate,Clear,Available,Available,72.52485863592541,High,20.31661661824323,21,17.5,1,Unavailable,Highway,Critical,64.68694794550099,32.789486461221834,5.91,74.46309247647591,Moderate,Human,Ambulance Only,2023,6,Jun,Wednesday,7,Day (06:00-14:00)
2023-11-11 03:40:00,Low,Accident,Urban,Low,Rainy,Available,Available,65.77220889770422,Low,11.244366092286723,10,1.45,1,Available,Local Road,Minor,48.34689349411119,40.5795515028491,9.88,67.45249312816782,None,Human,Ambulance Only,2023,11,Nov,Saturday,3,Overnight (22:00-06:00)
2021-10-02 01:10:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Unavailable,57.95093238997266,Medium,19.2430204455933,80,48.35,1,Available,Highway,Minor,53.23390984904804,51.89889111569381,8.18,87.3436434102923,None,Human,Drone Only,2021,10,Oct,Saturday,1,Overnight (22:00-06:00)
2020-02-23 15:10:00,Medium,Accident,Urban,Low,Clear,Available,Available,83.05990411503544,Medium,17.355595084835972,11,4.0,2,Unavailable,Local Road,Minor,45.77855689192202,52.01179686163084,8.03,67.31111513600605,Moderate,Human,Ambulance Only,2020,2,Feb,Sunday,15,Evening (14:00-22:00)
2023-08-19 05:10:00,Low,Accident,Urban,Low,Clear,Available,Available,84.58537863226891,Medium,14.30424795975256,20,29.77,2,Available,Local Road,Minor,76.5560076748418,62.99861207132321,6.43,66.07288707554872,Moderate,Human,Drone Only,2023,8,Aug,Saturday,5,Overnight (22:00-06:00)
2018-03-11 18:40:00,Medium,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,80.46837238464062,Low,13.105557387374848,14,3.41,2,Unavailable,Local Road,Major,67.69182777510728,40.03457990490053,0.81,45.91304397212882,None,Human,Drone Only,2018,3,Mar,Sunday,18,Evening (14:00-22:00)
2022-11-18 08:50:00,Low,Cardiac Arrest,Suburban,Low,Clear,Available,Available,54.336016260934834,Medium,15.939456827557622,55,15.77,1,Unavailable,Local Road,Minor,61.19250856991101,42.27314420628563,6.06,70.99026354094015,None,Human,Drone Only,2022,11,Nov,Friday,8,Day (06:00-14:00)
2022-09-20 03:00:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,78.56352129564077,Medium,19.817019840045017,20,19.56,1,Available,Highway,Minor,50.9612504673952,33.17754977412222,9.42,63.9286135723829,None,Human,Hybrid Dispatch,2022,9,Sep,Tuesday,3,Overnight (22:00-06:00)
2022-12-03 18:00:00,Low,Accident,Urban,Moderate,Clear,Available,Available,66.0689393286058,Low,15.486522819276336,67,13.85,2,Unavailable,Local Road,Minor,78.64655559060583,39.77247218270672,1.38,68.22538728241351,Moderate,Human,Drone Only,2022,12,Dec,Saturday,18,Evening (14:00-22:00)
2024-11-06 02:30:00,Low,Accident,Urban,Low,Clear,Available,Available,81.79927428130475,High,10.173335870217931,17,33.43,1,Unavailable,Highway,Minor,63.82221433081087,32.98696195629939,7.4,83.26435540451227,Moderate,Human,Hybrid Dispatch,2024,11,Nov,Wednesday,2,Overnight (22:00-06:00)
2021-03-06 08:40:00,High,Accident,Suburban,Low,Clear,Unavailable,Available,97.93260429691992,Low,7.759887269180493,53,1.31,2,Available,Local Road,Minor,76.41823508562199,42.53675307437178,9.48,71.29580325862192,None,Human,Drone Only,2021,3,Mar,Saturday,8,Day (06:00-14:00)
2024-03-27 04:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,83.3572312240177,High,13.580386113290778,34,29.22,3,Available,Highway,Minor,48.68044979216711,33.38845185780832,2.62,58.56224673369817,Moderate,AI,Drone Only,2024,3,Mar,Wednesday,4,Overnight (22:00-06:00)
2024-12-29 11:10:00,Medium,Accident,Urban,Low,Clear,Available,Available,74.39283700571606,Medium,15.726516977707652,70,1.88,2,Unavailable,Highway,Minor,81.74204509890211,20.0,3.82,82.34590424249548,Moderate,Human,Drone Only,2024,12,Dec,Sunday,11,Day (06:00-14:00)
2020-02-13 12:40:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,68.9843224153891,Low,15.62763427793607,74,45.92,1,Available,Local Road,Major,66.16417460380981,51.558028460920994,5.4,60.391227799330224,Moderate,Human,Ambulance Only,2020,2,Feb,Thursday,12,Day (06:00-14:00)
2021-12-12 23:10:00,Medium,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,76.41550274961702,Medium,14.037553650454562,96,15.94,2,Available,Unpaved Road,Minor,65.09910402182814,37.757688180193526,6.53,86.32786058376638,None,Human,Ambulance Only,2021,12,Dec,Sunday,23,Overnight (22:00-06:00)
2022-06-02 22:40:00,Low,Accident,Urban,Low,Rainy,Available,Available,81.24003866412417,Low,17.93752586725598,95,28.44,1,Unavailable,Highway,Minor,55.91078500183269,31.02907201846171,5.62,69.47903103149231,None,Human,Drone Only,2022,6,Jun,Thursday,22,Overnight (22:00-06:00)
2022-11-22 18:00:00,Low,Accident,Suburban,Moderate,Clear,Unavailable,Available,66.10538150934305,Low,9.964981781572298,96,16.76,1,Available,Highway,Minor,61.62843745989342,36.314487577817054,5.53,85.57927403542254,None,Human,Ambulance Only,2022,11,Nov,Tuesday,18,Evening (14:00-22:00)
2018-09-07 22:00:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,96.0128083420658,High,16.763934896337986,97,38.97,2,Available,Highway,Major,69.26871861374298,41.50311656727945,3.88,40.36178449714573,None,Human,Drone Only,2018,9,Sep,Friday,22,Overnight (22:00-06:00)
2018-05-12 11:10:00,Low,Accident,Rural,Moderate,Clear,Unavailable,Available,71.2163515627795,Low,25.22921356068281,26,37.51,1,Unavailable,Unpaved Road,Minor,65.78429674261463,36.98624291508376,2.62,73.86303759203878,Moderate,AI,Drone Only,2018,5,May,Saturday,11,Day (06:00-14:00)
2020-08-22 14:50:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,91.19358159761538,Low,20.245790166000468,92,43.93,1,Available,Local Road,Major,77.33831526384793,55.873482087248505,4.78,71.68654798471437,Moderate,Human,Ambulance Only,2020,8,Aug,Saturday,14,Evening (14:00-22:00)
2018-12-24 12:10:00,Low,Accident,Urban,High,Rainy,Unavailable,Available,99.18746775719724,High,19.743089106338964,98,46.51,1,Unavailable,Highway,Minor,32.31940387800934,42.375566642605726,4.75,97.32946666690744,Moderate,Human,Ambulance Only,2018,12,Dec,Monday,12,Day (06:00-14:00)
2021-09-20 02:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,65.57248240220667,Low,21.389944402932485,36,40.87,1,Unavailable,Unpaved Road,Major,51.606318979347485,30.897918171529703,8.13,75.73339302574935,None,AI,Hybrid Dispatch,2021,9,Sep,Monday,2,Overnight (22:00-06:00)
2023-12-16 02:50:00,Medium,Accident,Urban,Moderate,Rainy,Available,Available,90.40754626424835,Low,12.45570356217914,13,30.2,2,Unavailable,Highway,Major,57.73491880107566,34.52120956360989,0.93,92.09129831335564,None,Human,Ambulance Only,2023,12,Dec,Saturday,2,Overnight (22:00-06:00)
2020-01-06 02:00:00,Low,Accident,Rural,Moderate,Clear,Available,Available,100.0,Low,14.67565578280094,43,29.94,4,Unavailable,Local Road,Minor,66.22495188647424,40.45731685841963,4.89,64.21519389709226,None,Human,Ambulance Only,2020,1,Jan,Monday,2,Overnight (22:00-06:00)
2020-07-05 03:40:00,High,Accident,Urban,Low,Clear,Available,Unavailable,76.84386542002026,Medium,15.65589926128907,43,3.58,2,Unavailable,Highway,Minor,55.27728212698109,35.72905123696279,5.16,70.27037059261555,None,AI,Ambulance Only,2020,7,Jul,Sunday,3,Overnight (22:00-06:00)
2023-06-24 00:40:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,60.04195800030659,Medium,13.591229255203707,45,21.81,3,Unavailable,Local Road,Minor,62.60726766474768,34.07146649556648,7.17,66.91345925630289,Moderate,Human,Ambulance Only,2023,6,Jun,Saturday,0,Overnight (22:00-06:00)
2021-11-18 01:50:00,Medium,Cardiac Arrest,Urban,Low,Clear,Available,Available,87.49183913120646,Low,10.051429112242271,73,17.85,2,Unavailable,Highway,Minor,62.39759127468073,40.84641111541328,2.91,69.79819721332814,Moderate,Human,Drone Only,2021,11,Nov,Thursday,1,Overnight (22:00-06:00)
2024-01-02 12:10:00,Medium,Accident,Urban,High,Rainy,Available,Available,100.0,Low,7.486434922697701,67,40.41,1,Available,Unpaved Road,Minor,51.43236491784796,46.97714302960684,8.71,68.57140920652427,None,AI,Drone Only,2024,1,Jan,Tuesday,12,Day (06:00-14:00)
2020-10-31 15:40:00,Low,Accident,Urban,Moderate,Clear,Available,Available,75.15957256995222,Medium,14.898947844356911,25,28.32,1,Available,Highway,Minor,65.05189504616487,29.98333294643243,3.49,55.96081780575675,None,AI,Drone Only,2020,10,Oct,Saturday,15,Evening (14:00-22:00)
2021-04-25 15:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Unavailable,81.33087458831385,Low,10.400584730450014,68,27.57,1,Available,Highway,Minor,57.01848219182471,43.74932441715297,7.44,84.89671024550994,None,Human,Drone Only,2021,4,Apr,Sunday,15,Evening (14:00-22:00)
2018-09-09 04:00:00,Low,Accident,Urban,Moderate,Clear,Available,Available,81.62406582082063,Medium,12.000771984581409,78,9.91,2,Available,Local Road,Critical,67.29838944930265,45.92821710704841,2.43,73.74219865181269,None,Human,Drone Only,2018,9,Sep,Sunday,4,Overnight (22:00-06:00)
2018-10-24 08:00:00,Low,Cardiac Arrest,Rural,Low,Clear,Available,Available,85.00865340732614,High,10.598550865007727,28,3.23,1,Unavailable,Local Road,Major,53.2277053181011,36.280184896091846,2.56,62.12019845919709,None,Human,Ambulance Only,2018,10,Oct,Wednesday,8,Day (06:00-14:00)
2018-08-16 08:30:00,Medium,Fire,Suburban,Low,Clear,Available,Available,88.81886176635648,Medium,11.836611166172872,21,5.55,2,Available,Highway,Minor,50.826267853252176,57.55351652998091,7.49,83.7436792012555,None,AI,Ambulance Only,2018,8,Aug,Thursday,8,Day (06:00-14:00)
2018-12-26 15:50:00,Low,Accident,Suburban,Low,Clear,Available,Available,78.02645338475254,Low,21.772008414813385,49,47.55,2,Unavailable,Local Road,Major,60.81689425150737,44.75310143434909,3.4,61.29134821245946,None,Human,Ambulance Only,2018,12,Dec,Wednesday,15,Evening (14:00-22:00)
2023-05-24 04:40:00,High,Accident,Urban,High,Clear,Available,Unavailable,76.78956422027225,Low,14.38334015763789,77,20.05,2,Unavailable,Highway,Minor,63.67025188458904,43.406094743175096,0.64,80.62723268442895,None,Human,Drone Only,2023,5,May,Wednesday,4,Overnight (22:00-06:00)
2024-06-15 22:20:00,Medium,Other,Urban,Low,Clear,Available,Available,64.10105654414346,Low,12.837284950095649,91,16.68,1,Unavailable,Highway,Minor,33.01926400357097,48.88640676090223,8.37,67.97728114636908,None,Human,Ambulance Only,2024,6,Jun,Saturday,22,Overnight (22:00-06:00)
2022-01-02 03:10:00,Low,Accident,Rural,Moderate,Stormy,Unavailable,Available,70.19288964222798,Low,17.143310142596025,88,12.18,1,Unavailable,Unpaved Road,Major,56.42827319126081,45.239781871290816,1.89,100.0,None,Human,Drone Only,2022,1,Jan,Sunday,3,Overnight (22:00-06:00)
2021-09-29 01:40:00,Low,Accident,Urban,Low,Rainy,Unavailable,Available,56.9133271995175,Low,13.778536382562452,10,24.38,2,Unavailable,Highway,Critical,61.5222786077191,20.32311159953664,0.92,84.5227470365523,Moderate,Human,Ambulance Only,2021,9,Sep,Wednesday,1,Overnight (22:00-06:00)
2022-03-18 00:10:00,Low,Other,Urban,Low,Clear,Unavailable,Available,85.29010296118742,Low,17.353519160919614,48,24.63,1,Available,Local Road,Minor,70.79755404829764,46.17727017381252,1.74,100.0,None,Human,Drone Only,2022,3,Mar,Friday,0,Overnight (22:00-06:00)
2019-07-29 15:50:00,Low,Accident,Urban,Moderate,Clear,Available,Available,64.5214894836832,Low,10.561841489990371,94,16.17,1,Unavailable,Highway,Minor,50.666664457661,46.353115442870056,2.75,59.44704638544765,None,Human,Drone Only,2019,7,Jul,Monday,15,Evening (14:00-22:00)
2020-01-25 15:40:00,Low,Other,Urban,Low,Clear,Available,Available,79.01469051857192,Low,16.836358504479566,61,1.43,3,Unavailable,Highway,Minor,34.28688673875391,39.66076864464017,2.49,58.68578770063184,None,Human,Drone Only,2020,1,Jan,Saturday,15,Evening (14:00-22:00)
2023-05-03 12:30:00,Low,Accident,Urban,Low,Clear,Available,Available,91.53403318367828,High,8.703903303940395,24,26.36,1,Unavailable,Unpaved Road,Minor,54.09576108517147,45.92268299546898,1.52,77.64742873790604,Moderate,Human,Ambulance Only,2023,5,May,Wednesday,12,Day (06:00-14:00)
2018-01-31 08:50:00,High,Fire,Urban,Moderate,Clear,Available,Available,78.91165270337262,High,21.52082474864131,44,48.5,1,Unavailable,Local Road,Major,67.82244598520282,34.58313957770969,5.41,100.0,None,Human,Hybrid Dispatch,2018,1,Jan,Wednesday,8,Day (06:00-14:00)
2024-11-16 07:10:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Unavailable,90.18609572654552,Low,12.847049533596929,43,35.06,3,Unavailable,Highway,Major,56.95391178121601,53.405549650883614,4.56,71.6544599162243,None,Human,Ambulance Only,2024,11,Nov,Saturday,7,Day (06:00-14:00)
2023-08-26 06:30:00,Medium,Accident,Suburban,Low,Clear,Available,Available,77.34097791923872,Low,17.07288824704201,52,22.44,1,Available,Local Road,Minor,57.65065288732745,32.436655538383434,8.48,51.76689980637231,None,Human,Drone Only,2023,8,Aug,Saturday,6,Day (06:00-14:00)
2024-06-17 19:50:00,Low,Other,Urban,Low,Clear,Available,Available,70.38910724248679,Low,9.337949701212736,35,1.64,1,Unavailable,Local Road,Critical,85.64162524711952,45.35849603537445,9.58,54.41157598526557,Severe,Human,Drone Only,2024,6,Jun,Monday,19,Evening (14:00-22:00)
2022-08-15 21:10:00,Low,Other,Urban,Low,Stormy,Unavailable,Available,79.38269768509524,Low,21.143650055879537,50,8.49,2,Available,Highway,Major,57.17978108887713,34.63574367783124,7.57,75.84438138114875,Moderate,AI,Ambulance Only,2022,8,Aug,Monday,21,Evening (14:00-22:00)
2024-11-16 12:10:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,84.91801042955784,Medium,15.40950820064668,84,15.53,1,Unavailable,Highway,Minor,69.87703536144357,39.31344708030049,7.08,79.13034769074892,None,Human,Ambulance Only,2024,11,Nov,Saturday,12,Day (06:00-14:00)
2018-04-04 04:00:00,Low,Cardiac Arrest,Urban,High,Rainy,Available,Available,70.4637132320473,Low,8.678974804415706,40,48.36,1,Available,Highway,Minor,50.60584479946701,36.78920290706272,7.99,69.76157333106765,None,AI,Drone Only,2018,4,Apr,Wednesday,4,Overnight (22:00-06:00)
2018-09-30 19:30:00,Low,Accident,Rural,Low,Clear,Available,Available,76.54845693556658,Medium,9.698335243245214,56,40.34,1,Unavailable,Highway,Minor,77.51273262156825,31.795036672366173,0.56,74.84816930584752,None,Human,Ambulance Only,2018,9,Sep,Sunday,19,Evening (14:00-22:00)
2021-05-19 14:20:00,Low,Other,Urban,High,Clear,Available,Available,59.78664058688653,Medium,22.824375403990267,15,11.54,1,Unavailable,Highway,Minor,60.01707332512521,38.472373923029146,9.05,51.31432736141366,None,Human,Drone Only,2021,5,May,Wednesday,14,Evening (14:00-22:00)
